SMS,Cluster,Cluster_Label
shall come get pickle,2,Casual Communication
2mro coming gym machan goodnight,2,Casual Communication
list buyers,2,Casual Communication
coming pick,2,Casual Communication
time come tomorrow,2,Casual Communication
electricity went fml,2,Casual Communication
phone weirdest auto correct,2,Casual Communication
studying free next weekend,2,Casual Communication
alex says,2,Casual Communication
way home went change batt watch shop bit lor,2,Casual Communication
yeah gang ready,2,Casual Communication
jus telling dat leaving shanghai 21st instead haf time meet cya,2,Casual Communication
wot,2,Casual Communication
hmm dunno leh mayb bag goigng dat small jus anything except perfume smth dat keep,2,Casual Communication
cuz ibored wanna study,2,Casual Communication
lor,2,Casual Communication
maybe say find got card great escape wetherspoons,2,Casual Communication
aiyar dun disturb liao thk lots aft cupboard come,2,Casual Communication
online transaction,2,Casual Communication
nice pubs near frankie bennys near warner cinema,2,Casual Communication
watching house entertaining getting whole hugh laurie thing even stick indeed especially stick,2,Casual Communication
nah goin wrks wot bout,2,Casual Communication
find way include details,2,Casual Communication
somewhere fredericksburg,2,Casual Communication
please reserve ticket saturday eve chennai thirunelvali tirunelvali chennai sunday eve already see net ticket available want book ticket tackle,2,Casual Communication
mins stop somewhere first,2,Casual Communication
come din yup cut hair,2,Casual Communication
wylie update weed dealer carlos went freedom class lunsford,2,Casual Communication
hello news job making wait fifth week yeah woozles weasels exeter still home,2,Casual Communication
course maths one day one chapter one month finish,2,Casual Communication
anyway going shopping cos sis done yet dun disturb liao,2,Casual Communication
quite late lar ard anyway wun drivin,2,Casual Communication
take exam march,2,Casual Communication
sucks hair free right,2,Casual Communication
send resume,2,Casual Communication
well available washob nobbing last night ask nickey platt instead,2,Casual Communication
look back building coat want get sick hurry home wear coat gym,2,Casual Communication
jetton ave forgot,2,Casual Communication
still working time also tried adding zeros savings checking,2,Casual Communication
currently scotland,2,Casual Communication
alright tyler got minor crisis home sooner thought asap,2,Casual Communication
get hep immunisation nigeria,2,Casual Communication
tell thinking plus going stop runs,2,Casual Communication
nope forgot show next week,2,Casual Communication
gotta collect car lei,2,Casual Communication
fine imma get drink somethin want come find,2,Casual Communication
much cost,2,Casual Communication
jus finish bathing,2,Casual Communication
aaooooright work,2,Casual Communication
yeah still give ride,2,Casual Communication
shant disturb anymore jia,2,Casual Communication
pick,2,Casual Communication
yeah fact asked needed anything like hour ago much,2,Casual Communication
sure yet still trying get hold,2,Casual Communication
yeah impression got,2,Casual Communication
dun drive sch,2,Casual Communication
yar say got error,2,Casual Communication
sick still shopping,2,Casual Communication
bus come soon come otherwise tomorrow,2,Casual Communication
horrible hungry,2,Casual Communication
called dad oredi,2,Casual Communication
okay well thanks clarification,2,Casual Communication
yup anything lor dun wan,2,Casual Communication
wkend journey terrible good huge back log marking,2,Casual Communication
open door,2,Casual Communication
pick drop car problem,2,Casual Communication
omg make wedding chapel frontierville get good stuff,2,Casual Communication
still customer place,2,Casual Communication
tell went bath,2,Casual Communication
went project centre,2,Casual Communication
sent,2,Casual Communication
slaaaaave must summon time wish come anymore,2,Casual Communication
sorry got things may pub later,2,Casual Communication
gas station like block away house drive right since armenia ends swann take howard,2,Casual Communication
really need shit tomorrow know awake like,2,Casual Communication
east coast,2,Casual Communication
let noe leave house,2,Casual Communication
die toot fringe,2,Casual Communication
head straight,2,Casual Communication
sure thing big man hockey elections longer hour though,2,Casual Communication
unbelievable faglord,2,Casual Communication
remember,2,Casual Communication
played smash bros religiously,2,Casual Communication
cant wait see photos useful,2,Casual Communication
wiskey brandy rum gin beer vodka scotch shampain wine kudi yarasu dhina vaazhthukkal,2,Casual Communication
taste fish curry,2,Casual Communication
buy juz buy get lar,2,Casual Communication
remember,2,Casual Communication
sure see come bit,2,Casual Communication
nope going home pump petrol lor like going rain soon,2,Casual Communication
mmmm cant wait lick,2,Casual Communication
lol come ideas,2,Casual Communication
tick tick tick babe,2,Casual Communication
yup need jus wait rain stop,2,Casual Communication
got got colours lor one colour quite light darker lor actually done styling hair,2,Casual Communication
time fixes spelling sometimes gets completely diff word figure,2,Casual Communication
uncle timi help clearing cars,2,Casual Communication
dorothy kiefer com bank granite issues strong buy explosive pick members 300 nasdaq symbol cdgt per,2,Casual Communication
tot outside cos darren say come shopping course nice wat jus went sim lim look mp3 player,2,Casual Communication
dunno juz askin cos got card got salon called hair sense tot one cut hair,2,Casual Communication
hey gave photo registered driving tmr wanna meet yck,2,Casual Communication
big chic common declare,2,Casual Communication
still otside come 2morrow maga,2,Casual Communication
finally ready fyi,2,Casual Communication
meant calculation units school really expensive started practicing accent important decided 4years dental school nmde exam,2,Casual Communication
jason says cool pick place like hour,2,Casual Communication
wat busy wif work,2,Casual Communication
hen night going swing,2,Casual Communication
went project centre,2,Casual Communication
carlos says minutes,2,Casual Communication
done sorry hope next space gives everything want remember furniture around move lock locks leave key jenne,2,Casual Communication
yeah basically time next week get away mom amp get,2,Casual Communication
thinking,2,Casual Communication
great loxahatchee xmas tree burning update totally see stars,2,Casual Communication
lets make saturday monday per convenience,2,Casual Communication
printed come upstairs,2,Casual Communication
photoshop makes computer shut,2,Casual Communication
problem get taxi ing tomorrow tuesday tuesday think going cinema,2,Casual Communication
jus finish watching,2,Casual Communication
thought bout drink tap spile seven pub gas broad canal,2,Casual Communication
way,2,Casual Communication
yup izzit still raining heavily cos mrt outside,2,Casual Communication
abeg make profit start using get sponsors next event,2,Casual Communication
