SMS,Cluster,Cluster_Label
great role model giving much really wish day miracle god reason everything must say wish knew dont looked since young still great day,0,Not Spam
half hour much longer syria canada wow must get much work done day extra time grins,0,Not Spam
gonna get rimac access,2,Not Spam
anyway holla whenever around need excuse creep people sarasota,2,Not Spam
please tell special stock talking,2,Not Spam
merry christmas annie,0,Not Spam
hows champ leaving glasgow,2,Not Spam
nite,2,Not Spam
yesterday cbe,2,Not Spam
brainless baby doll vehicle sariyag drive madoke barolla,0,Not Spam
late,2,Not Spam
den wat schedule sun,2,Not Spam
today going college able atten class,2,Not Spam
stop story told returned saying order,2,Not Spam
love daddy make scream pleasure going slap ass dick,0,Not Spam
thanks love torch bold,0,Not Spam
aight sorry take ten years shower plan,2,Not Spam
wait til least wednesday see get,2,Not Spam
intrepid duo great time see soon,2,Not Spam
thanx,0,Not Spam
chile please decimal hour drive come time subletting feb april audition season,2,Not Spam
haha yup hopefully lose mon hip hop orchard weigh,2,Not Spam
studying sch going home anyway going sch later,2,Not Spam
prashanthettan mother passed away last night pray family,0,Not Spam
still area restaurant ill try come back soon,2,Not Spam
lol play doors sometime,2,Not Spam
uncle abbey happy new year abiola,0,Not Spam
yar quite clever aft many guesses lor got ask bring thk darren willing aiya thk leona still attach wat,0,Not Spam
samus shoulders yet,2,Not Spam
fine thanks,0,Not Spam
doesnt make sense take unless free need know wikipedia com,2,Not Spam
jst change tat,2,Not Spam
found enc,2,Not Spam
simply sitting watching match office,2,Not Spam
hope get txt journey hasnt mins late think,2,Not Spam
first time everything,2,Not Spam
nan yalrigu heltini iyo kothi chikku shared many things wit far told body even uttered word abt trusting much tell others plz nxt time dont use words chikku,0,Not Spam
still painting wall,2,Not Spam
sad story man last week day wife wish parents forgot kids went work even colleagues wish entered cabin said happy day boss felt special askd lunch lunch invited apartment went said mind bedroom minute sed sexy mood came minuts latr wid cake wife parents kidz friends colleagues screaming surprise waiting sofa naked,0,Not Spam
lol grr mom taking forever prescription pharmacy like minutes away ugh,2,Not Spam
ill little closer like bus stop street,2,Not Spam
missionary hook doggy hook standing,2,Not Spam
hey great deal farm tour 9am 5pm pax deposit may,2,Not Spam
got gas money chance gang want grand nature adventure,2,Not Spam
painful words thought happy toughest thing earth toughest acting happy unspoken pain inside,0,Not Spam
noe send files computers,2,Not Spam
yeah hopefully tyler could maybe ask around bit,2,Not Spam
mmmmm sooooo good wake words morning love mmmm fuck love lion devouring kiss across sea,0,Not Spam
bull plan floating ikea without care world live mess another day,2,Not Spam
alright sure let know leaving,2,Not Spam
set place heart mind mind easily forgets heart always remember wish happy valentines day,0,Not Spam
opening mca,2,Not Spam
makes happy,0,Not Spam
cramps stopped going back sleep,2,Not Spam
live next mins,2,Not Spam
problem baby good time talk called left message,0,Not Spam
told everything stop dont let get dehydrated,0,Not Spam
think mentor 100 percent sure,2,Not Spam
gei happend tron maybe ill,2,Not Spam
yeah pretty much best case scenario,2,Not Spam
huh lei,2,Not Spam
course guess god got hold right,2,Not Spam
nah think goes usf lives around though,2,Not Spam
ugh got outta class,2,Not Spam
lotta childporn cars,2,Not Spam
meet library,2,Not Spam
thinked first time saw class,2,Not Spam
oclock mine bash flat plan,2,Not Spam
done studyn library,2,Not Spam
idk sitting stop shop parking lot right bawling eyes feel like failure everything nobody wants feel like failing,2,Not Spam
never lei lazy got wat dat day send url cant work one,2,Not Spam
havent,2,Not Spam
call done,2,Not Spam
din tell jus 420,2,Not Spam
going take bath ill place key window,2,Not Spam
going bath msg next min,2,Not Spam
whats todays plan,2,Not Spam
let know changes next 6hrs even appendix age range however impossible chill let know 6hrs,2,Not Spam
painful personal thought always try keep everybody happy time nobody recognises alone,0,Not Spam
happen tonight,2,Not Spam
good afternoon babe goes day job prospects yet miss love sighs,0,Not Spam
wonders world 7th 6th style 5th smile 4th personality 3rd nature 2nd sms 1st lovely friendship good morning dear,0,Not Spam
make life stressfull always find time laugh may add years life surely adds life years gud ni8 swt dreams,0,Not Spam
love holiday monday feeling even dentists hour,0,Not Spam
guys see movies side,2,Not Spam
die want stuffs,2,Not Spam
need say anything know outsider,2,Not Spam
good time nice something bit different weekends change see soon,2,Not Spam
ask dad pick lar wan stay meh,2,Not Spam
openin sentence formal anyway fine juz eatin much puttin weight haha anythin special happened,0,Not Spam
dropped omw back,2,Not Spam
little difficult simple way enter place,2,Not Spam
happen tell truth,0,Not Spam
que pases buen tiempo something like,0,Not Spam
funny fact nobody teaches volcanoes erupt tsunamis arise hurricanes sway aroundn teaches choose wife natural disasters happens,0,Not Spam
serious money base,2,Not Spam
collect laptop,2,Not Spam
hurting meaningful lines ever compromised everything love end love compromised everything gud mornin,0,Not Spam
dear reached railway happen,0,Not Spam
please tell car keys purse,2,Not Spam
house maid murderer coz man murdered january public holiday govt instituitions closed including post office understand,2,Not Spam
poor baby hope urfeeling bettersn luv probthat overdose work hey careful spk lots lovejen xxx,0,Not Spam
hurry home big butt hang last caller food done starving ask cooked,2,Not Spam
except theres chick huge boobs,2,Not Spam
funny,0,Not Spam
didnt holla,2,Not Spam
bought test yesterday something lets know exact day ovulate get 3wks pls pls dont fret know worried pls relax also anything past history need tell,2,Not Spam
moan thin goes wrong fault arguments fault fed himso bother hav 2go thanx,0,Not Spam
problem talk later,2,Not Spam
sorry got late start way,2,Not Spam
watching telugu movie wat abt,2,Not Spam
bring tat forget,2,Not Spam
hey going lesson gym,2,Not Spam
enjoy shows,2,Not Spam
finished work yet something,2,Not Spam
sorry grocers,2,Not Spam
lol know dramatic schools already closed tomorrow apparently drive inch snow supposed get,2,Not Spam
ebay might less elsewhere,2,Not Spam
motivate behind every darkness shining light waiting find behind every best friend always trust love bslvyl,0,Not Spam
cool let know kicks around day,2,Not Spam
eng rocking ashes,2,Not Spam
yes princess want make happy,0,Not Spam
smoking people use wylie smokes much justify ruining shit,2,Not Spam
wat time wan today,2,Not Spam
get garden ready summer free selection summer bulbs seeds worth scotsman saturday stop go2 notxt,2,Not Spam
famous quote develop ability listen anything unconditionally without losing temper self confidence means married,0,Not Spam
possession especially first offense,2,Not Spam
worse uses half way stops better complete,2,Not Spam
lil fever fine,0,Not Spam
lol could starve lose pound end day,0,Not Spam
congrats treat pending mail days mail thru respect mother home check mails,0,Not Spam
thanks picking trash,2,Not Spam
kate jackson rec center 7ish right,2,Not Spam
yeah probably sure ilol let know personally wuldnt bother goin mite well,2,Not Spam
havent mus ask 1st wat meet lunch den meet already lor wan ask 1st confirm asap,2,Not Spam
tunji queen wishing great day abiola,0,Not Spam
know mallika sherawat yesterday find url,2,Not Spam
came hme,2,Not Spam
havent shopping lor juz arrive,2,Not Spam
love soooo good hear omg missed much today sorry problems provider thank tming,0,Not Spam
ful song lyrics,0,Not Spam
actually sleeping still might call back text gr8 rock sis send text wen wake,0,Not Spam
sad story man last week day wife wish parents forgot kids went work even colleagues wish,0,Not Spam
much trying get,2,Not Spam
oops thk dun haf enuff check tell,2,Not Spam
come pass lar,2,Not Spam
sure neighbors didnt pick,2,Not Spam
hello boytoy geeee miss already woke wish bed cuddling love,0,Not Spam
came hostel,2,Not Spam
bot notes oredi cos juz rem got,2,Not Spam
haha thinkin,2,Not Spam
hope good day better night,0,Not Spam
hello going village pub either come accordingly,2,Not Spam
going lunch,2,Not Spam
damn make tonight want wait til tomorrow,2,Not Spam
wanna watch movie,2,Not Spam
wonder get text,0,Not Spam
love aathi love lot,0,Not Spam
point hangin right makin happy,2,Not Spam
reckon need town eightish walk carpark,2,Not Spam
tell something thats okay,0,Not Spam
usually take fifteen fucking minutes respond yes question,2,Not Spam
shall start hear,2,Not Spam
getting back time soon,2,Not Spam
fuck babe miss sooooo much wish sleep bed lonely sleep dream love,0,Not Spam
wishing great day moji told offer always speechless offer easily great lengths behalf stunning exam next friday keep touch sorry,0,Not Spam
know around,2,Not Spam
like shaking booty dance floor,2,Not Spam
thk got wan come wat,2,Not Spam
need get,2,Not Spam
babe likely bed sorry tonight really wanna see tomorrow call love xxx,0,Not Spam
baaaaaaaabe wake miss crave need,0,Not Spam
found diff farm shop buy cheese way back call,2,Not Spam
already back home probably,2,Not Spam
good morning suffering fever dysentry able come office today,0,Not Spam
tell rob mack theater,2,Not Spam
dunno lets learn pilates,2,Not Spam
going buy mum present,2,Not Spam
ummmmmaah many many happy returns day dear sweet heart happy birthday dear,0,Not Spam
taka lor wat time wan come look,2,Not Spam
got tallent wasting,2,Not Spam
money steve mate,2,Not Spam
press conference,2,Not Spam
come home half hour,2,Not Spam
happen dear tell,0,Not Spam
grown right,2,Not Spam
good day,0,Not Spam
still playing gautham,2,Not Spam
alright make sure car back tonight,2,Not Spam
horrible gal knew dat going wif yest still come ask,0,Not Spam
haf found feel stupid cam working,2,Not Spam
well done luv,0,Not Spam
tagged friends seemed count friends,0,Not Spam
also knows lunch menu know,2,Not Spam
good later come find lucky told earlier later pple take finish,2,Not Spam
waiting car dat bored wat cos wait outside got nothing home stuff watch wat,2,Not Spam
wont anything,2,Not Spam
want come back beautiful necklace token heart thats give wife liking see one give dont call wait till come,0,Not Spam
lor town lei,2,Not Spam
sry knw siva tats askd,0,Not Spam
creep,2,Not Spam
say dying man feel sad wanted know would probably gone late night,0,Not Spam
paper morn aft tmr,2,Not Spam
gonna ring,2,Not Spam
wife knew time murder exactly,0,Not Spam
think waiting bus inform get ever get,2,Not Spam
cha quiteamuzing scool babe probpop satthen hunny 4brekkie love jen xxx psxtra lrg portions please,0,Not Spam
hey mate hows honey ave good holiday gimmi goss,0,Not Spam
would like see xxx pics hot nearly banned,0,Not Spam
thanks thangam feel happy dear also miss,0,Not Spam
know jack shit anything say ask something helpful want pretend text whatever response hypotheticalhuagauahahuagahyuhagga,0,Not Spam
darlin cantdo anythingtomorrow myparents aretaking outfor meal free katexxx,2,Not Spam
time thinkin goin,2,Not Spam
next hours imma flip shit,2,Not Spam
putting ready time,2,Not Spam
sorry went bed early nightnight,0,Not Spam
give sec think think,2,Not Spam
haha yeah see sec,2,Not Spam
yeah think usual guy still passed last night get ahold anybody let know throw,2,Not Spam
howz persons story,0,Not Spam
thanks lot wishes birthday thanks making birthday truly memorable,0,Not Spam
one stalk profiles,2,Not Spam
battery adewale uncle aka egbon,0,Not Spam
cool inches long hope like big,0,Not Spam
fishrman woke early mrng dark waited amp found sack ful stones strtd throwin thm in2 sea pass time atlast jus 1stone sun rose amp found tht stones diamonds moral dont wake early mrng good night,0,Not Spam
true lov care wil nevr unrecognized though somone often makes mistakes valuing definitly undrstnd start missing,0,Not Spam
able anything,2,Not Spam
yes dont care need bad princess,0,Not Spam
goodmorning sleeping,0,Not Spam
awesome think get 8th usf time tonight,2,Not Spam
